@RELATION mood_classification

@ATTRIBUTE "Pitch" NUMERIC
@ATTRIBUTE "Speech Rate" NUMERIC
@ATTRIBUTE "Speech Duration" NUMERIC
@ATTRIBUTE "Mood" {0,1,2,3,4,5,6,7,8,9}

@DATA
146.48,91,10.92,7
246.86,166,4.55,9
150.71,130,17.72,2
153.39,93,8.07,7
165.36,105,17.3,2
179.68,125,10.83,7
152.5,96,15.82,2
248.21,155,7.44,5
263.78,167,5.16,9
138.43,55,15.12,8
187.85,139,7.99,6
234.84,208,5.52,4
255.56,132,5.81,9
157.19,74,11.25,1
158.81,111,13.67,2
248.03,110,12.71,5
266.57,151,4.4,9
245.3,170,6.59,6
126.73,75,18.81,8
171.6,100,17.67,2
308.17,192,6.2,0
160.61,95,10.98,7
267.86,154,5.85,0
150.1,101,9.36,7
193.92,142,13.6,5
252.99,144,10.51,5
218.34,211,10.4,4
198.78,102,8.26,3
252.85,168,3.51,9
200.67,154,8.89,4
206.68,101,8.54,3
148.91,64,14.52,8
104.49,85,12.6,8
210.95,107,12.38,3
169.66,122,14.67,2
217.2,153,7.02,5
235.44,165,7.45,9
202.21,103,13.99,3
147.92,111,13.41,7
147.77,95,11.99,2
169.65,57,11.41,1
165.79,112,13.47,2
140.41,94,14.5,7
193.66,80,11.52,3
220.34,184,11.63,4
159.78,109,12.98,2
207.01,114,13.6,5
177.27,129,15.36,2
216.28,205,7.84,4
268.6,198,11.86,0
142.74,75,12.99,8
154.57,106,15.05,2
252.78,169,11.7,0
138.78,63,10.67,8
252.44,140,6.99,0
254.27,153,6.25,0
154.53,90,12.84,2
202.22,198,11.43,4
200.82,153,7.46,4
324.58,186,8.23,0
188.36,124,8.23,5
215.68,81,9.14,3
224.73,218,8.64,4
186.73,151,14.74,5
259.06,159,7.65,9
172.61,107,11.35,3
211.88,173,7.17,4
144.91,74,12.39,8
210.18,199,6.67,4
131.63,73,10.11,8
280.33,172,7.27,0
205.67,165,5.12,6
178.96,119,11.27,3
162.29,77,19.07,1
258.36,130,11.58,5
266.22,183,11.41,4
249.84,141,13.99,5
177.21,127,14.3,7
197.56,156,12.81,5
170.74,108,9.44,3
219.58,169,8.93,6
267.22,187,9.91,4
210.11,151,8.74,4
214.1,136,9.63,5
230.99,153,4.88,9
153.27,113,13.44,2
296.9,142,3.26,9
152.98,100,15.94,2
258.21,160,9.29,4
149.21,71,15.03,1
269.82,133,8.33,5
240.86,145,5.22,9
227.27,146,7.73,6
203.14,93,13.94,3
255.25,146,5.74,9
210.42,94,9.28,3
146.76,71,11.08,8
344.55,147,9.35,0
172.72,75,11.45,3
133.64,56,15.02,8
308.09,177,5.77,0
276.01,167,7.74,9
257.59,191,10.04,4
290.7,131,7.25,9
203.1,112,12.7,3
246.08,116,10.02,5
257.48,142,6.93,9
182.36,134,12.67,5
335.5,191,9.64,0
110.95,85,18.19,8
240.59,147,3.98,9
240.43,134,13.92,5
284.16,154,5.13,9
149.66,111,14.08,2
207.83,177,6.11,4
313.05,173,5.24,0
304.23,199,10.86,0
253.27,170,6.34,9
226.79,123,8.11,5
145.08,101,9.7,7
178.49,112,10.84,2
113.14,66,12.74,8
275.99,164,3.71,9
173.71,111,14.04,3
126.89,55,12.58,1
202.74,164,6.54,6
191.12,103,12.31,3
211.05,148,8.53,6
231.74,215,6.78,4
285.33,153,3.93,9
142.08,68,18.38,8
244.13,167,5.07,9
221.38,147,6.95,6
323.01,173,7.35,0
200.38,196,11.7,4
210.13,151,11.11,5
194.6,142,8.55,6
157.36,88,9.34,3
343.89,179,9.45,0
276.85,185,7.85,0
324.44,150,7.17,0
117.19,64,14.57,8
143.85,55,18.22,1
142.27,128,13.66,7
207.72,145,8.31,6
200.27,127,14.18,5
269.69,196,11.37,4
264.25,152,8.87,0
152.03,121,11.21,2
297.27,168,6.79,0
136.79,55,19.77,1
196.52,121,11.7,5
124.08,58,19.91,8
140.64,127,12.51,2
155.2,93,10.67,7
207.83,220,8.96,4
211.06,148,7.96,6
157.17,114,17.63,2
234.4,118,14.38,5
219.11,86,11.88,3
230.21,187,5.13,4
232.99,159,9.11,5
150.37,91,11.39,2
161.45,120,17.43,2
158.72,76,12.28,3
123.38,89,16.76,8
275.92,132,6.95,9
267.75,140,7.16,0
158.93,50,13.02,1
240.89,143,7.9,6
135.25,53,11.72,8
293.33,148,7.14,9
168.94,113,13.31,2
224.64,187,8.17,4
168.4,90,13.66,2
238.61,142,6.57,9
128.87,74,16.88,1
129.07,69,18.46,8
144.52,99,14.87,7
162.73,110,14.5,3
306.17,162,11.89,0
190.95,86,11.64,3
224.68,146,10.1,5
213.35,167,8.5,6
162.15,78,14.38,3
251.53,162,5.31,4
242.44,140,10.21,5
259.14,156,6.78,0
148.35,118,13.71,2
232.07,149,7.94,9
251.39,110,7.81,5
179.55,107,11.82,3
142.58,54,19.38,1
231.93,143,6.39,6
105.43,82,10.73,8
160.23,102,11.86,2
231.44,167,6.75,6
163.31,102,15.59,2
167.81,91,12.62,7
150.91,74,18.28,1
245.15,199,8.64,4
102.56,76,13.11,8
169.03,126,16.64,2
161.77,109,13.8,2
252.16,127,7.78,5
146.3,114,10.5,7
261.6,160,11.23,0
200.59,125,10.1,5
345.29,187,6.09,0
152.57,63,15.97,1
145.78,123,15.37,2
233.46,166,5.76,6
232.04,170,9.93,6
251.87,160,5.27,0
101.33,84,12.37,8
104.92,73,17.85,8
169.36,108,14.48,7
242.92,170,7.42,6
156.85,114,8.0,7
241.34,146,8.46,5
174.95,95,12.25,7
139.61,55,16.4,1
126.6,75,17.85,1
294.68,148,6.1,9
221.69,117,9.33,5
290.98,139,3.1,9
142.09,96,13.99,7
146.93,108,8.6,7
265.32,133,6.48,9
218.88,166,6.79,4
220.32,126,7.57,6
150.46,51,18.56,1
208.41,175,11.26,4
175.2,113,15.88,2
162.9,92,10.03,7
225.22,128,6.0,6
215.68,133,6.81,6
156.12,117,14.24,3
220.81,153,8.19,6
126.25,75,10.25,8
143.22,126,9.12,7
267.7,130,4.38,9
171.96,111,11.51,7
260.3,136,7.21,5
202.12,171,5.71,6
147.94,74,14.8,8
145.76,118,9.22,7
106.85,85,19.29,8
216.47,130,9.38,6
151.96,57,15.79,1
149.06,100,12.22,2
145.27,71,15.93,8
135.8,70,18.99,1
317.61,173,7.59,0
213.6,129,14.54,5
278.3,142,9.38,0
263.94,143,7.26,9
254.56,165,6.13,9
288.92,187,10.15,0
282.92,142,5.98,9
143.52,84,10.21,8
150.02,120,13.12,2
159.65,126,17.34,2
327.83,146,8.36,0
142.95,105,9.9,7
262.91,175,5.11,0
188.96,111,13.12,5
173.07,85,11.92,3
280.62,145,5.65,9
256.86,154,6.27,4
242.24,133,7.03,5
271.62,157,10.85,0
149.13,66,10.27,1
198.65,73,11.89,3
329.85,154,9.55,0
344.57,175,5.54,0
266.41,146,13.51,5
142.72,75,14.34,8
183.54,101,10.61,3
181.53,103,10.55,3
140.64,118,15.04,2
268.06,152,6.47,9
149.27,73,18.29,1
165.93,74,15.26,1
176.93,80,12.47,3
101.03,83,16.62,8
209.58,168,8.61,6
108.43,89,14.27,8
139.47,60,15.93,8
189.49,173,6.74,6
253.93,196,8.48,4
188.74,82,12.1,3
198.87,71,12.64,3
252.59,132,3.93,9
229.84,135,5.83,6
136.75,54,11.6,8
219.61,154,5.47,6
295.11,149,7.97,9
116.45,77,15.4,8
207.98,173,8.32,4
146.12,110,10.85,7
160.97,91,8.6,7
133.47,59,13.24,1
250.07,163,11.03,4
242.04,167,7.64,6
191.03,133,14.7,5
145.3,114,10.13,7
247.37,148,6.08,6
348.79,178,11.66,0
159.06,120,13.62,3
171.13,109,11.51,2
148.28,128,8.51,7
219.8,114,13.03,3
227.21,128,5.7,6
143.83,72,10.8,1
304.45,161,8.54,0
152.17,87,15.2,3
161.9,120,17.7,2
281.25,161,4.31,9
155.42,91,15.37,2
265.18,160,7.52,9
209.36,153,6.94,6
298.66,148,5.92,0
112.23,87,16.27,8
172.07,92,16.06,2
269.51,133,11.37,5
268.77,174,5.07,0
138.64,90,15.72,8
167.85,57,13.37,1
207.72,182,11.83,4
213.48,173,6.04,6
250.97,159,7.7,9
169.18,98,10.04,7
276.69,134,5.51,9
211.14,156,10.34,5
142.79,70,15.35,1
114.78,75,19.55,8
149.18,97,12.13,7
209.58,121,9.58,6
230.18,172,9.55,6
141.2,59,13.98,8
266.24,177,11.19,0
250.47,165,7.71,0
140.03,58,19.52,1
251.08,170,5.68,0
129.17,83,17.89,8
213.94,152,13.05,5
257.67,152,6.43,9
149.53,116,13.78,2
296.87,140,3.33,9
200.15,155,9.3,6
161.01,118,16.3,2
150.09,107,11.8,2
152.8,109,13.36,3
233.95,148,7.45,6
243.32,171,8.98,4
142.21,74,10.84,8
102.17,72,10.37,8
269.94,131,7.55,5
112.82,51,17.02,8
174.56,93,11.79,7
228.09,154,9.19,6
111.01,75,15.71,8
209.87,157,5.46,6
151.16,95,13.88,2
337.13,147,10.93,0
211.7,128,8.58,6
340.41,195,10.33,0
157.41,96,13.52,7
196.86,131,8.04,6
211.58,167,7.22,6
147.61,72,14.9,8
155.22,111,11.07,3
133.58,58,14.82,1
207.71,209,10.73,4
139.02,74,12.93,1
205.91,186,11.65,4
226.24,162,9.32,6
145.04,105,13.16,7
338.88,176,8.06,0
156.09,74,8.16,3
270.33,161,8.51,0
191.24,72,9.82,3
151.35,110,8.32,7
153.54,111,12.28,7
269.22,141,7.25,5
329.1,175,11.72,0
259.53,142,6.98,0
175.06,112,12.7,7
144.45,100,10.56,7
213.0,81,15.46,3
343.69,159,6.59,0
197.3,113,8.26,3
339.63,144,9.08,0
288.28,162,8.66,0
155.04,99,8.27,7
260.16,126,14.74,5
321.62,140,9.62,0
292.6,154,4.81,9
244.79,179,5.14,6
268.31,132,10.7,5
273.74,155,3.5,9
246.85,114,13.48,5
307.66,148,5.18,0
257.63,152,5.2,4
219.78,128,7.67,6
215.06,162,5.14,6
141.72,68,12.86,1
208.41,135,9.12,6
243.09,168,10.11,4
227.6,152,8.35,6
205.25,171,5.94,4
262.17,123,10.05,5
225.71,155,9.18,4
146.11,67,17.54,8
170.1,90,13.97,3
155.32,114,9.06,3
207.79,156,10.39,4
174.26,101,8.56,7
230.09,208,8.47,4
208.35,150,6.4,6
207.4,140,9.31,6
147.15,100,8.12,7
213.26,170,6.71,6
177.63,96,8.74,3
274.37,158,6.41,0
119.06,74,19.94,8
136.27,62,11.37,8
216.29,167,9.98,6
327.56,188,7.83,0
253.24,216,6.04,4
158.31,99,10.05,2
209.98,161,10.32,4
209.64,108,9.61,3
109.72,79,15.51,8
210.83,193,8.87,4
148.4,100,13.43,2
288.16,141,7.42,0
253.92,151,6.1,9
217.61,70,11.82,3
153.51,92,11.75,7
292.94,145,3.77,9
158.53,117,12.74,3
287.51,158,7.8,9
254.97,150,8.69,4
159.45,106,10.63,7
229.17,206,7.57,4
305.85,198,6.75,0
136.03,62,14.41,8
252.22,151,13.86,5
217.05,82,8.73,3
268.59,150,8.5,0
256.51,169,6.04,9
141.66,107,14.24,7
202.68,126,10.74,5
161.18,77,13.93,1
226.08,162,6.55,6
206.88,87,13.97,3
205.83,217,11.35,4
153.42,97,11.15,2
126.89,83,11.57,8
206.79,160,10.15,4
248.4,141,6.88,9
344.13,157,10.25,0
160.06,108,16.35,2
228.41,152,8.48,6
241.47,146,6.46,9
107.68,82,17.14,8
243.01,154,3.73,9
251.44,176,8.29,4
141.54,84,15.43,8
288.67,155,4.9,9
277.59,189,7.78,0
135.41,61,12.44,1
282.61,166,6.41,9
337.74,162,8.39,0
174.34,91,13.37,7
209.61,89,11.13,3
240.74,169,5.53,6
269.86,175,7.86,4
160.66,98,10.24,7
344.14,156,11.72,0
184.9,79,15.7,3
230.33,152,8.12,6
133.72,68,19.18,8
152.76,63,18.89,1
250.66,171,8.72,0
156.92,95,11.87,2
144.67,108,13.49,2
147.96,54,11.48,8
219.51,117,12.33,3
222.67,124,6.66,6
263.67,215,7.35,4
288.75,150,8.7,0
201.85,114,8.2,3
187.1,112,9.49,5
227.1,131,7.01,6
104.18,79,15.41,8
239.32,122,7.19,6
260.64,166,3.3,9
164.09,51,19.86,1
233.72,132,3.05,9
151.27,128,10.18,2
243.8,130,5.85,9
168.14,82,9.44,3
127.08,80,14.85,1
255.49,199,6.9,4
211.28,153,9.36,4
203.09,82,14.5,3
247.65,156,9.88,4
340.26,198,8.93,0
128.89,55,18.64,1
171.6,98,9.39,3
326.84,147,10.96,0
158.97,96,10.88,2
256.11,152,4.81,9
204.36,86,11.5,3
132.6,74,13.32,1
233.81,139,6.33,9
263.86,133,6.66,9
135.2,73,15.32,8
271.78,164,11.02,0
130.92,59,17.7,1
237.29,213,9.64,4
166.83,120,11.8,3
193.71,156,5.91,6
280.66,151,3.98,9
258.13,211,9.34,4
261.53,158,5.39,9
170.65,130,12.13,2
168.19,93,16.98,2
221.98,151,5.13,6
169.11,108,12.56,7
155.6,68,18.03,1
238.74,122,14.93,5
156.61,106,17.97,2
106.31,55,12.72,8
155.65,95,10.73,7
254.76,208,5.42,4
277.92,132,6.74,9
212.19,90,12.04,3
175.01,97,13.53,2
102.13,55,12.88,8
161.3,127,17.15,2
103.13,70,19.34,8
148.17,129,14.11,2
233.13,158,6.63,6
177.04,121,14.89,2
188.45,83,15.98,3
147.15,74,12.43,1
144.96,51,14.16,1
340.22,186,6.53,0
258.69,134,13.81,5
325.17,200,9.78,0
133.31,68,18.7,1
265.98,162,8.0,0
311.2,188,8.63,0
245.06,157,3.24,9
211.94,168,7.3,6
168.47,111,12.49,7
282.74,152,7.91,0
161.58,107,11.99,7
279.3,147,3.62,9
141.9,103,11.45,2
144.46,104,11.47,7
212.88,103,11.4,3
168.97,93,9.67,7
195.41,148,9.36,6
137.45,80,17.92,1
335.82,166,11.18,0
155.46,103,13.97,7
244.54,140,14.46,5
274.28,153,6.64,9
266.66,191,6.63,4
149.84,107,10.22,2
224.5,166,10.23,4
169.25,115,13.21,3
178.7,126,8.1,7
147.12,118,14.19,2
146.83,119,13.88,7
163.47,126,9.66,7
202.38,112,7.67,5
189.89,106,9.39,3
309.12,186,11.39,0
245.1,124,14.99,5
235.57,139,13.53,5
245.01,165,4.09,9
326.33,163,5.1,0
233.37,149,7.19,6
215.4,186,5.44,4
251.21,151,10.35,0
171.62,72,8.85,3
193.3,114,13.31,3
321.06,192,9.09,0
344.31,171,7.25,0
251.04,167,5.9,4
226.78,153,11.48,4
147.21,78,15.89,1
240.17,199,11.61,4
287.86,193,8.6,0
127.73,80,14.55,8
261.81,155,5.66,9
255.66,123,7.07,5
205.05,177,9.51,4
201.89,153,9.89,6
223.3,217,9.22,4
129.63,64,17.31,1
181.31,114,14.5,5
179.37,84,15.84,3
142.86,93,8.26,7
193.34,133,7.09,6
230.69,216,7.79,4
127.97,65,10.23,1
194.21,119,10.82,5
160.57,118,15.81,2
136.43,60,18.42,1
230.29,157,7.31,9
142.72,57,13.61,1
218.6,96,8.89,3
260.97,177,11.48,4
144.95,101,11.44,2
277.47,133,3.43,9
146.59,93,17.24,2
117.46,61,17.11,8
240.66,163,10.29,4
100.11,56,11.97,8
173.41,101,11.2,3
185.04,124,11.28,5
208.41,163,7.32,6
107.85,77,16.15,8
212.43,122,9.04,5
193.42,77,10.65,3
327.12,148,6.86,0
205.75,156,5.59,4
249.17,145,11.66,5
149.08,72,17.81,1
201.08,197,5.12,4
132.39,82,16.69,8
230.01,156,5.7,9
195.32,116,10.29,5
172.36,113,13.31,2
236.16,122,5.52,6
205.09,129,9.34,6
304.89,159,7.23,0
211.65,194,7.39,4
226.95,174,9.14,6
160.98,105,14.25,7
281.07,130,6.08,9
210.52,106,11.59,3
106.78,82,15.03,8
135.12,56,16.44,1
167.13,124,14.46,7
176.3,114,14.43,7
165.9,113,8.11,3
132.27,77,19.94,8
191.13,93,15.65,3
173.44,101,10.07,2
174.13,97,11.83,2
196.7,164,8.23,6
268.74,190,11.41,0
218.42,199,7.5,4
283.8,165,5.96,9
113.8,59,18.81,8
219.95,83,12.54,3
175.52,93,13.92,7
218.35,85,15.75,3
190.39,122,6.24,6
142.98,102,12.34,2
217.01,125,14.49,5
148.27,112,10.72,7
161.95,102,12.59,7
221.4,216,11.35,4
169.84,98,8.55,7
104.48,76,13.4,8
241.16,134,9.8,6
108.09,83,10.37,8
239.24,154,13.83,5
299.68,159,5.38,9
100.36,67,19.43,8
257.79,159,9.63,5
166.29,90,14.12,2
199.07,114,8.86,3
277.82,166,10.86,0
144.87,54,14.93,1
122.92,70,14.3,8
205.88,169,6.02,6
148.37,110,11.04,7
227.45,195,8.19,4
303.03,146,10.84,0
129.1,83,10.9,8
119.93,83,16.46,8
143.93,95,10.49,7
172.49,130,9.43,7
158.76,58,13.73,1
212.96,137,10.17,5
230.78,176,6.99,4
177.71,123,8.56,7
225.07,208,11.09,4
257.65,206,9.69,4
221.23,139,8.7,6
243.07,135,5.72,6
103.42,68,16.91,8
197.19,167,9.25,6
210.76,104,11.37,3
155.59,104,14.56,3
306.59,151,5.61,0
156.89,75,18.93,1
257.88,155,3.41,9
142.86,75,19.55,1
154.33,112,12.27,2
293.2,146,6.93,0
148.07,57,12.46,8
187.86,169,9.96,6
200.45,95,15.5,3
137.98,77,16.63,1
167.9,64,16.62,1
179.84,92,15.89,2
206.9,185,5.12,4
234.3,198,11.52,4
167.74,97,16.57,2
138.2,90,18.89,8
256.18,162,10.65,4
241.99,171,8.7,4
123.74,76,12.74,8
161.13,92,12.7,7
226.48,203,5.68,4
205.31,167,9.97,6
263.81,143,9.03,5
128.69,66,13.18,1
210.37,135,5.1,6
159.08,100,15.86,3
333.11,197,7.34,0
127.11,67,18.81,1
297.35,160,5.92,0
244.89,172,8.9,4
131.67,73,19.96,8
217.48,170,9.08,6
116.17,71,10.76,8
216.16,173,9.82,4
146.11,54,17.65,1
185.01,173,9.79,6
233.25,142,3.99,9
247.73,143,9.01,5
183.52,156,14.38,5
179.3,103,17.83,2
125.12,62,18.51,1
122.28,55,18.08,1
173.07,85,12.94,3
164.05,82,8.52,3
170.96,102,16.98,2
121.39,81,17.73,8
223.36,158,6.63,4
295.19,135,3.1,9
158.88,101,11.0,7
298.04,141,7.91,0
242.96,130,5.81,6
139.81,63,11.72,1
312.05,165,9.86,0
225.85,131,10.78,5
172.89,104,8.35,3
168.92,72,13.27,1
230.52,119,9.7,5
143.25,56,12.87,1
330.43,198,8.73,0
322.08,153,6.7,0
133.21,60,18.13,8
145.52,118,13.79,2
267.31,114,11.24,5
115.28,54,14.86,8
236.2,166,5.2,9
311.26,149,10.36,0
220.38,200,5.37,4
273.44,165,7.49,9
120.57,50,19.2,1
341.2,165,8.29,0
143.61,115,9.26,7
176.64,110,9.49,7
346.9,159,11.34,0
260.03,182,6.18,4
267.71,131,6.32,9
193.94,117,11.58,5
158.66,102,10.65,2
147.15,59,14.06,1
300.19,142,6.11,0
322.3,164,7.94,0
164.74,112,8.73,7
235.91,153,9.58,6
116.73,69,10.29,8
260.05,160,6.95,4
229.16,203,7.62,4
251.54,163,5.27,9
217.57,153,7.6,5
183.72,129,9.2,5
198.16,154,5.21,6
283.64,196,8.32,0
289.42,187,11.14,0
301.04,149,8.52,0
131.74,60,11.28,1
165.29,50,19.8,1
148.88,123,9.97,7
148.16,90,13.32,2
237.1,158,10.01,4
142.05,68,15.46,8
140.62,113,13.01,2
234.07,114,13.47,5
225.71,156,7.44,6
197.53,116,11.99,3
273.76,144,5.1,9
258.01,114,9.78,5
121.93,77,18.56,8
205.16,111,11.89,3
295.85,163,3.33,9
115.12,61,16.67,8
156.17,96,10.95,2
194.65,159,11.1,5
121.37,52,18.34,1
237.48,161,3.7,9
153.82,120,12.41,7
153.02,74,10.81,3
144.71,93,13.77,2
164.28,102,15.99,2
232.71,171,7.27,4
147.11,93,15.54,2
255.69,166,8.45,0
200.14,115,13.18,3
161.52,112,14.47,7
253.93,156,5.33,4
124.17,55,17.24,1
121.05,52,14.67,1
215.85,123,7.46,5
171.29,103,16.6,2
257.39,121,13.89,5
257.86,169,11.44,0
249.92,140,5.37,6
210.67,136,12.82,5
100.07,79,13.88,8
236.14,154,7.94,4
205.71,193,6.45,4
167.01,104,12.0,7
119.34,75,18.48,8
250.06,166,3.03,9
207.56,72,15.89,3
172.48,111,10.95,7
167.7,91,12.78,2
231.68,165,11.32,4
173.89,109,8.92,7
152.97,107,9.74,7
169.47,106,9.91,7
108.41,70,16.59,8
226.2,161,10.62,4
116.65,78,13.45,8
156.15,68,10.75,1
263.62,135,4.2,9
259.54,133,6.08,9
246.43,129,14.76,5
263.38,132,9.49,5
293.76,166,8.16,0
180.39,150,7.78,6
220.27,206,8.84,4
234.31,130,4.36,9
173.81,108,17.44,2
187.35,91,10.0,3
197.46,84,10.27,3
106.17,84,17.99,8
163.58,60,10.55,1
198.17,71,10.53,3
232.75,144,4.85,9
144.2,121,16.94,2
143.09,60,16.92,1
242.85,144,9.28,5
139.25,87,10.01,8
238.12,142,9.67,5
162.78,106,12.35,2
186.35,155,9.87,5
292.31,142,4.49,9
171.87,120,11.53,2
162.11,74,10.71,3
177.27,91,16.14,2
185.73,77,14.08,3
214.54,139,6.52,6
132.46,54,14.34,1
168.94,101,9.05,7
141.48,103,13.05,2
248.49,134,7.63,6
212.23,150,8.94,4
155.94,78,17.95,1
143.92,130,11.12,2
171.76,90,14.83,7
266.56,177,5.77,0
136.54,51,13.48,8
100.82,80,19.31,8
226.58,120,14.52,5
163.09,129,11.25,2
184.85,148,14.74,5
343.68,177,5.48,0
161.94,127,11.91,7
221.04,146,7.06,5
138.16,88,19.08,8
204.23,155,13.13,5
216.47,85,8.17,3
294.72,196,10.97,0
242.16,165,6.47,6
201.64,187,10.08,4
162.35,127,9.23,7
162.05,92,11.1,7
226.7,164,7.15,6
187.24,130,8.59,5
260.83,193,6.32,0
180.21,154,8.96,6
288.28,166,6.72,0
242.16,141,5.07,6
200.15,211,5.59,4
162.99,98,12.43,3
341.59,170,7.25,0
258.28,130,9.77,5
179.31,119,10.03,2
267.37,115,8.76,5
259.4,193,7.27,0
212.41,175,9.31,6
156.3,112,14.06,7
108.98,50,14.95,8
331.0,145,11.01,0
150.29,65,19.42,1
246.17,154,5.51,6
151.77,99,9.49,7
156.99,126,8.14,7
156.92,112,14.19,2
179.08,104,14.7,7
257.18,122,13.46,5
157.19,102,14.81,2
103.65,59,13.77,8
266.33,133,12.3,5
159.4,81,8.73,3
166.41,128,13.91,2
277.2,169,6.25,9
145.96,61,16.39,8
239.28,138,5.75,9
235.49,152,6.16,9
228.29,124,7.98,6
162.41,108,14.15,2
229.96,120,14.2,5
150.71,113,12.19,2
148.82,97,11.85,7
181.67,79,12.69,3
149.28,101,12.97,2
213.46,182,9.07,4
153.48,75,16.64,1
298.74,160,7.26,9
189.21,141,14.01,5
314.61,158,8.02,0
146.51,104,10.05,2
149.2,65,11.24,8
214.66,165,10.01,4
252.9,165,8.03,4
126.49,71,13.06,8
269.07,168,9.0,4
132.07,69,14.7,1
287.63,193,7.06,0
174.37,118,15.85,2
241.3,174,5.51,6
162.26,110,10.8,7
245.76,201,9.6,4
151.91,51,16.11,1
123.62,73,10.92,8
242.56,168,4.71,9
208.08,149,14.38,5
251.57,143,11.26,5
279.02,130,4.29,9
184.65,136,13.71,5
242.1,196,7.81,4
213.75,92,15.12,3
160.79,61,17.84,1
161.58,109,14.97,2
160.6,90,8.99,3
159.64,122,10.28,7
157.87,76,16.35,1
332.62,168,9.07,0
219.63,173,8.85,6
157.2,54,10.16,1
150.49,114,12.7,3
136.39,54,12.15,8
191.73,160,9.77,6
259.75,185,10.97,4
276.42,151,4.69,9
175.84,106,11.82,2
219.89,188,6.09,4
197.82,97,14.41,3
146.93,87,11.69,8
124.55,80,13.27,1
139.76,67,18.84,1
265.29,205,11.6,4
123.14,76,16.54,8
144.73,117,11.56,2
251.44,184,7.35,0
231.41,123,12.51,5
200.15,111,12.36,5
137.98,71,19.63,1
202.49,167,7.58,4
153.6,65,11.58,1
209.79,181,7.61,4
215.33,90,9.33,3
255.99,154,7.87,9
212.51,151,12.26,5
152.22,64,15.66,1
178.19,107,9.03,7
320.42,196,9.64,0
148.61,110,9.05,7
187.42,150,9.79,6
211.23,146,11.87,5
221.16,159,10.93,5
296.44,150,3.49,9
157.18,130,13.54,2
203.46,96,10.3,3
141.66,91,14.07,2
218.06,111,14.53,3
158.14,58,11.66,1
215.57,155,7.77,4
206.01,167,8.37,6
185.02,102,10.89,3
329.1,148,7.71,0
219.81,114,8.94,5
165.08,128,13.49,7
228.61,123,8.31,6
183.5,121,5.54,6
284.11,163,5.26,0
134.68,75,11.52,1
110.99,87,13.9,8
128.92,50,11.22,8
203.47,156,7.87,4
210.83,203,5.8,4
333.34,170,10.7,0
183.34,121,11.23,5
262.39,165,11.18,0
200.21,164,8.21,4
204.77,186,5.69,4
140.77,99,12.2,7
167.3,127,10.39,2
277.31,160,5.1,9
191.0,78,14.09,3
343.85,149,11.85,0
246.16,170,11.19,4
320.47,152,11.25,0
254.1,166,5.78,9
182.71,121,6.16,6
147.3,70,13.76,1
137.49,55,12.93,8
282.09,163,6.47,0
157.41,95,15.09,2
263.87,150,7.92,9
262.76,175,7.77,0
167.56,100,10.44,7
260.37,160,4.26,9
256.36,151,11.71,5
227.08,211,6.26,4
249.7,145,5.52,9
263.42,157,10.14,0
142.42,97,12.6,2
145.43,130,12.88,2
152.01,67,18.67,1
247.01,154,6.55,6
258.15,160,4.67,9
217.75,92,13.83,3
325.43,176,8.74,0
227.45,143,13.87,5
253.98,185,10.0,4
265.75,181,9.95,4
243.16,150,11.12,4
154.8,104,17.67,2
251.71,206,9.55,4
134.83,77,17.38,8
101.56,54,15.52,8
219.32,186,7.3,4
173.85,92,14.54,3
131.87,62,12.09,8
234.2,136,13.71,5
266.76,159,14.91,5
188.85,152,9.25,6
238.02,131,4.89,9
234.54,152,5.52,6
189.85,152,5.84,6
203.52,120,11.74,5
193.37,151,7.67,6
143.57,92,9.79,7
124.84,82,12.74,8
168.8,112,14.86,7
138.91,79,12.96,1
176.98,91,14.49,2
287.62,164,6.39,9
149.76,73,15.14,1
143.22,95,8.16,7
220.95,217,10.27,4
237.22,203,5.04,4
253.42,161,11.31,0
271.67,140,4.29,9
252.6,164,4.84,9
149.57,92,9.04,7
194.22,116,7.1,5
191.68,74,8.76,3
315.84,141,9.69,0
240.07,142,8.33,6
247.09,161,7.72,6
274.21,153,6.71,9
210.81,114,10.84,5
235.97,139,4.56,9
138.16,59,16.66,8
111.7,56,12.67,8
207.41,218,6.75,4
251.96,144,4.78,9
159.04,100,11.51,7
145.73,104,8.05,7
218.1,161,10.0,4
143.54,116,17.87,2
210.75,135,7.56,5
136.06,73,11.79,1
262.98,146,8.56,0
226.52,175,8.52,6
222.79,153,9.64,6
197.7,145,12.21,5
179.09,121,10.56,2
125.52,60,19.55,1
145.85,91,16.79,2
158.02,77,11.33,3
154.44,92,11.75,7
287.7,171,10.42,0
260.71,190,9.06,4
198.94,99,11.11,3
159.26,92,9.68,7
338.82,173,8.32,0
126.46,72,15.09,1
248.51,151,10.95,5
169.73,107,13.3,2
206.08,152,7.81,6
214.71,145,8.8,6
181.74,120,12.68,5
197.21,113,14.11,3
299.12,167,7.62,9
162.99,118,11.44,2
210.64,177,7.51,4
243.55,166,10.47,4
338.65,151,7.19,0
264.62,206,5.08,4
240.35,203,11.33,4
124.67,70,18.83,8
168.49,101,12.06,2
289.8,146,6.15,9
150.23,98,10.72,2
124.46,51,18.11,1
128.04,54,17.21,1
206.31,76,9.01,3
106.93,53,16.33,8
210.95,70,14.25,3
101.6,86,19.89,8
146.13,67,16.42,8
269.39,144,7.39,5
148.19,55,16.96,8
217.21,97,11.03,3
